"WRITE;""176.00708"";"""";""994521675"";""9.945217 s"""
"WRITE;""176.00708"";"""";""994621672"";""9.946217 s"""
"WRITE;""176.00708"";"""";""994721671"";""9.947217 s"""
"WRITE;""176.01013"";"""";""994821672"";""9.948217 s"""
"WRITE;""176.00708"";"""";""994921673"";""9.949217 s"""
"WRITE;""176.00708"";"""";""995021668"";""9.950217 s"""
"WRITE;""176.00708"";"""";""995121669"";""9.951217 s"""
"WRITE;""176.00708"";"""";""995221667"";""9.952217 s"""
"WRITE;""264.01062"";"""";""995321815"";""9.953218 s"""
"WRITE;""176.01013"";"""";""995421665"";""9.954217 s"""
"WRITE;""176.00708"";"""";""995521663"";""9.955217 s"""
"WRITE;""176.00708"";"""";""995621662"";""9.956217 s"""
"WRITE;""176.00708"";"""";""995721692"";""9.957217 s"""
"WRITE;""176.00708"";"""";""995821662"";""9.958217 s"""
"WRITE;""176.00708"";"""";""995921661"";""9.959217 s"""
"WRITE;""176.01013"";"""";""996021658"";""9.960217 s"""
"WRITE;""264.01062"";"""";""996121657"";""9.961217 s"""
"WRITE;""176.00708"";"""";""996221658"";""9.962217 s"""
"WRITE;""176.00708"";"""";""996321655"";""9.963217 s"""
"WRITE;""176.00708"";"""";""996421654"";""9.964217 s"""
"WRITE;""176.00708"";"""";""996521655"";""9.965217 s"""
"WRITE;""176.01013"";"""";""996621656"";""9.966217 s"""
"WRITE;""176.00708"";"""";""996721651"";""9.967217 s"""
"WRITE;""176.00708"";"""";""996821652"";""9.968217 s"""
"WRITE;""176.00708"";"""";""996921650"";""9.969217 s"""
"WRITE;""264.01062"";"""";""997021839"";""9.970218 s"""
"WRITE;""176.01013"";"""";""997121648"";""9.971216 s"""
"WRITE;""176.00708"";"""";""997221646"";""9.972216 s"""
"WRITE;""176.00708"";"""";""997321645"";""9.973216 s"""
"WRITE;""176.00708"";"""";""997421646"";""9.974216 s"""
"WRITE;""176.00708"";"""";""997521645"";""9.975216 s"""
"WRITE;""176.00708"";"""";""997621644"";""9.976216 s"""
"WRITE;""176.01013"";"""";""997721641"";""9.977216 s"""
"WRITE;""176.00708"";"""";""997821640"";""9.978216 s"""
"WRITE;""176.00708"";"""";""997921641"";""9.979216 s"""
"WRITE;""176.00708"";"""";""998021639"";""9.980216 s"""
"WRITE;""176.00708"";"""";""998121638"";""9.981216 s"""
"WRITE;""176.00708"";"""";""998221639"";""9.982216 s"""
"WRITE;""176.00708"";"""";""998321640"";""9.983216 s"""
"WRITE;""176.01013"";"""";""998421635"";""9.984216 s"""
"WRITE;""176.00708"";"""";""998521636"";""9.985216 s"""
"WRITE;""88.00354"";"""";""998621634"";""9.986216 s"""
"WRITE;""176.00708"";"""";""998721782"";""9.987218 s"""
"WRITE;""176.00708"";"""";""998821632"";""9.988216 s"""
"WRITE;""176.00708"";"""";""998921630"";""9.989216 s"""
"WRITE;""88.00354"";"""";""999021629"";""9.990216 s"""
"WRITE;""176.01013"";"""";""999121659"";""9.991217 s"""
"WRITE;""88.00354"";"""";""999221629"";""9.992216 s"""
"WRITE;""176.00708"";"""";""999321628"";""9.993216 s"""
"WRITE;""88.00354"";"""";""999421625"";""9.994216 s"""
"WRITE;""88.00354"";"""";""999521624"";""9.995216 s"""
"WRITE;""176.00708"";"""";""999621625"";""9.996216 s"""
"WRITE;""88.00354"";"""";""999721622"";""9.997216 s"""
"WRITE;""88.00354"";"""";""999821621"";""9.998216 s"""
"WRITE;""88.00354"";"""";""999921622"";""9.999216 s"""
"WRITE;""88.00659"";"""";""1000021623"";""10.000216 s"""
"WRITE;""176.00708"";"""";""1000121618"";""10.001216 s"""
"WRITE;""88.00354"";"""";""1000221619"";""10.002216 s"""
"WRITE;""88.00354"";"""";""1000321617"";""10.003216 s"""
"WRITE;""88.00354"";"""";""1000421806"";""10.004218 s"""
"WRITE;""88.00354"";"""";""1000521615"";""10.005216 s"""
"WRITE;""88.00354"";"""";""1000621613"";""10.006216 s"""
"WRITE;""88.00354"";"""";""1000721612"";""10.007216 s"""
"WRITE;""88.00354"";"""";""1000821613"";""10.008216 s"""
"WRITE;""0.0"";"""";""1000921046"";""10.009210 s"""
"WRITE;""88.00354"";"""";""1001021611"";""10.010216 s"""
"WRITE;""88.00354"";"""";""1001121608"";""10.011216 s"""
"WRITE;""88.00659"";"""";""1001221607"";""10.012216 s"""
"WRITE;""0.0"";"""";""1001321042"";""10.013210 s"""
"WRITE;""88.00354"";"""";""1001421605"";""10.014216 s"""
"WRITE;""88.00354"";"""";""1001521604"";""10.015216 s"""
"WRITE;""0.0"";"""";""1001621039"";""10.016210 s"""
"WRITE;""88.00354"";"""";""1001721606"";""10.017216 s"""
"WRITE;""0.0"";"""";""1001821035"";""10.018210 s"""
"WRITE;""88.00354"";"""";""1001921602"";""10.019216 s"""
"WRITE;""0.0"";"""";""1002021034"";""10.020210 s"""
"WRITE;""88.00354"";"""";""1002121748"";""10.021217 s"""
"WRITE;""0.0"";"""";""1002221032"";""10.022210 s"""
"WRITE;""88.00354"";"""";""1002321596"";""10.023216 s"""
"WRITE;""0.0"";"""";""1002421029"";""10.024210 s"""
"WRITE;""0.0"";"""";""1002521059"";""10.025211 s"""
"WRITE;""88.00354"";"""";""1002621595"";""10.026216 s"""
"WRITE;""0.0"";"""";""1002721028"";""10.027210 s"""
"WRITE;""88.00354"";"""";""1002821591"";""10.028216 s"""
"WRITE;""0.0"";"""";""1002921024"";""10.029210 s"""
"WRITE;""0.0"";"""";""1003021025"";""10.030210 s"""
"WRITE;""88.00354"";"""";""1003121588"";""10.031216 s"""
"WRITE;""0.0"";"""";""1003221021"";""10.032210 s"""
"WRITE;""88.00354"";"""";""1003321588"";""10.033216 s"""
"WRITE;""0.0"";"""";""1003421023"";""10.034210 s"""
"WRITE;""0.0"";"""";""1003521018"";""10.035210 s"""
"WRITE;""88.00354"";"""";""1003621585"";""10.036216 s"""
"WRITE;""0.0"";"""";""1003721017"";""10.037210 s"""
"WRITE;""0.0"";"""";""1003821206"";""10.038212 s"""
"WRITE;""88.00659"";"""";""1003921581"";""10.039216 s"""
"WRITE;""0.0"";"""";""1004021013"";""10.040210 s"""
"WRITE;""0.0"";"""";""1004121012"";""10.041210 s"""
"WRITE;""0.0"";"""";""1004221013"";""10.042210 s"""
"WRITE;""88.00354"";"""";""1004321578"";""10.043216 s"""
"WRITE;""0.0"";"""";""1004421011"";""10.044210 s"""
"WRITE;""0.0"";"""";""1004521008"";""10.045210 s"""
"WRITE;""88.00354"";"""";""1004621573"";""10.046216 s"""
"WRITE;""0.0"";"""";""1004721008"";""10.047210 s"""
"WRITE;""0.0"";"""";""1004821005"";""10.048210 s"""
"WRITE;""0.0"";"""";""1004921004"";""10.049210 s"""
"WRITE;""0.0"";"""";""1005021005"";""10.050210 s"""
"WRITE;""0.0"";"""";""1005121006"";""10.051210 s"""
"WRITE;""0.0"";"""";""1005221001"";""10.052210 s"""
"WRITE;""88.00354"";"""";""1005321568"";""10.053216 s"""
"WRITE;""0.0"";"""";""1005421000"";""10.054210 s"""
"WRITE;""0.0"";"""";""1005521148"";""10.055211 s"""
"WRITE;""0.0"";"""";""1005620998"";""10.056210 s"""
"WRITE;""0.0"";"""";""1005720996"";""10.057210 s"""
"WRITE;""0.0"";"""";""1005820995"";""10.058210 s"""
"WRITE;""0.0"";"""";""1005921025"";""10.059210 s"""
"WRITE;""0.0"";"""";""1006020995"";""10.060210 s"""
"WRITE;""0.0"";"""";""1006120994"";""10.061210 s"""
"WRITE;""0.0"";"""";""1006220991"";""10.062210 s"""
"WRITE;""0.0"";"""";""1006320990"";""10.063210 s"""
"WRITE;""0.0"";"""";""1006420991"";""10.064210 s"""
"WRITE;""0.0"";"""";""1006520988"";""10.065210 s"""
"WRITE;""0.0"";"""";""1006620987"";""10.066210 s"""
"WRITE;""0.0"";"""";""1006720988"";""10.067210 s"""
"WRITE;""0.0"";"""";""1006820989"";""10.068210 s"""
"WRITE;""0.0"";"""";""1006920984"";""10.069210 s"""
"WRITE;""0.0"";"""";""1007020985"";""10.070210 s"""
"WRITE;""0.0"";"""";""1007120983"";""10.071210 s"""
"WRITE;""0.0"";"""";""1007221172"";""10.072212 s"""
"WRITE;""0.0"";"""";""1007320981"";""10.073210 s"""
"WRITE;""0.0"";"""";""1007420979"";""10.074210 s"""
"WRITE;""0.0"";"""";""1007520978"";""10.075210 s"""
"WRITE;""0.0"";"""";""1007620979"";""10.076210 s"""
"WRITE;""0.0"";"""";""1007720978"";""10.077210 s"""
"WRITE;""0.0"";"""";""1007820977"";""10.078210 s"""
"WRITE;""0.0"";"""";""1007920974"";""10.079210 s"""
"WRITE;""0.0"";"""";""1008020973"";""10.080210 s"""
"WRITE;""0.0"";"""";""1008120974"";""10.081210 s"""
"WRITE;""0.0"";"""";""1008220971"";""10.082210 s"""
"WRITE;""0.0"";"""";""1008320970"";""10.083210 s"""
"WRITE;""0.0"";"""";""1008420971"";""10.084210 s"""
"WRITE;""0.0"";"""";""1008520972"";""10.085210 s"""
"WRITE;""0.0"";"""";""1008620967"";""10.086210 s"""
"WRITE;""0.0"";"""";""1008720968"";""10.087210 s"""
"WRITE;""0.0"";"""";""1008820966"";""10.088210 s"""
"WRITE;""0.0"";"""";""1008921114"";""10.089211 s"""
"WRITE;""0.0"";"""";""1009020964"";""10.090210 s"""
"WRITE;""0.0"";"""";""1009120962"";""10.091210 s"""
"WRITE;""0.0"";"""";""1009220961"";""10.092210 s"""
"WRITE;""0.0"";"""";""1009320991"";""10.093210 s"""
"WRITE;""0.0"";"""";""1009420961"";""10.094210 s"""
"WRITE;""0.0"";"""";""1009520968"";""10.095210 s"""
"WRITE;""0.0"";"""";""1009620957"";""10.096210 s"""
"WRITE;""0.0"";"""";""1009720956"";""10.097210 s"""
"WRITE;""0.0"";"""";""1009820957"";""10.098210 s"""
"WRITE;""0.0"";"""";""1009920954"";""10.099210 s"""
"WRITE;""0.0"";"""";""1010020953"";""10.100210 s"""
"WRITE;""0.0"";"""";""1010120954"";""10.101210 s"""
"WRITE;""0.0"";"""";""1010220955"";""10.102210 s"""
"WRITE;""0.0"";"""";""1010320950"";""10.103210 s"""
"WRITE;""0.0"";"""";""1010420951"";""10.104210 s"""
"WRITE;""0.0"";"""";""1010520949"";""10.105209 s"""
"WRITE;""0.0"";"""";""1010621138"";""10.106211 s"""
"WRITE;""0.0"";"""";""1010720947"";""10.107209 s"""
"WRITE;""0.0"";"""";""1010820945"";""10.108209 s"""
"WRITE;""0.0"";"""";""1010920944"";""10.109209 s"""
"WRITE;""0.0"";"""";""1011020945"";""10.110209 s"""
"WRITE;""0.0"";"""";""1011120944"";""10.111209 s"""
"WRITE;""0.0"";"""";""1011220943"";""10.112209 s"""
"WRITE;""0.0"";"""";""1011320940"";""10.113209 s"""
"WRITE;""0.0"";"""";""1011420939"";""10.114209 s"""
"WRITE;""0.0"";"""";""1011520940"";""10.115209 s"""
"WRITE;""0.0"";"""";""1011620937"";""10.116209 s"""
"WRITE;""0.0"";"""";""1011720936"";""10.117209 s"""
"WRITE;""0.0"";"""";""1011820937"";""10.118209 s"""
"WRITE;""0.0"";"""";""1011920938"";""10.119209 s"""
"WRITE;""0.0"";"""";""1012020933"";""10.120209 s"""
"WRITE;""0.0"";"""";""1012120934"";""10.121209 s"""
"WRITE;""0.0"";"""";""1012220932"";""10.122209 s"""
"WRITE;""0.0"";"""";""1012321080"";""10.123211 s"""
"WRITE;""0.0"";"""";""1012420930"";""10.124209 s"""
"WRITE;""0.0"";"""";""1012520928"";""10.125209 s"""
"WRITE;""0.0"";"""";""1012620927"";""10.126209 s"""
"WRITE;""0.0"";"""";""1012720957"";""10.127210 s"""
"WRITE;""0.0"";"""";""1012820927"";""10.128209 s"""
"WRITE;""0.0"";"""";""1012920926"";""10.129209 s"""
"WRITE;""0.0"";"""";""1013020923"";""10.130209 s"""
"WRITE;""0.0"";"""";""1013120922"";""10.131209 s"""
