SWV Data Trace - Watch
"0";"mmActVel";"88.00659"
SWV Data Trace - History
"WRITE";"88.00354";"";"520819532";"5.208195 s"
"WRITE";"88.00354";"";"520919531";"5.209195 s"
"WRITE";"88.00354";"";"521019530";"5.210195 s"
"WRITE";"88.00354";"";"521119529";"5.211195 s"
"WRITE";"88.00354";"";"521219528";"5.212195 s"
"WRITE";"88.00354";"";"521319527";"5.213195 s"
"WRITE";"88.00659";"";"521419526";"5.214195 s"
"WRITE";"0.0";"";"521518960";"5.215190 s"
"WRITE";"88.00354";"";"521619714";"5.216197 s"
"WRITE";"88.00354";"";"521719523";"5.217195 s"
"WRITE";"88.00354";"";"521819522";"5.218195 s"
"WRITE";"88.00354";"";"521919521";"5.219195 s"
"WRITE";"88.00354";"";"522019520";"5.220195 s"
"WRITE";"88.00354";"";"522119519";"5.221195 s"
"WRITE";"88.00354";"";"522219518";"5.222195 s"
"WRITE";"88.00354";"";"522319517";"5.223195 s"
"WRITE";"88.00354";"";"522419516";"5.224195 s"
"WRITE";"88.00354";"";"522519515";"5.225195 s"
"WRITE";"88.00354";"";"522619514";"5.226195 s"
"WRITE";"88.00659";"";"522719513";"5.227195 s"
"WRITE";"88.00354";"";"522819512";"5.228195 s"
"WRITE";"88.00354";"";"522919511";"5.229195 s"
"WRITE";"88.00354";"";"523019510";"5.230195 s"
"WRITE";"88.00354";"";"523119509";"5.231195 s"
"WRITE";"0.0";"";"523218943";"5.232189 s"
"WRITE";"88.00354";"";"523319655";"5.233197 s"
"WRITE";"88.00354";"";"523419506";"5.234195 s"
"WRITE";"88.00354";"";"523519505";"5.235195 s"
"WRITE";"88.00354";"";"523619504";"5.236195 s"
"WRITE";"88.00354";"";"523719533";"5.237195 s"
"WRITE";"88.00354";"";"523819502";"5.238195 s"
"WRITE";"88.00354";"";"523919501";"5.239195 s"
"WRITE";"88.00354";"";"524019500";"5.240195 s"
"WRITE";"88.00659";"";"524119499";"5.241195 s"
"WRITE";"88.00354";"";"524219498";"5.242195 s"
"WRITE";"88.00354";"";"524319497";"5.243195 s"
"WRITE";"88.00354";"";"524419496";"5.244195 s"
"WRITE";"88.00354";"";"524519495";"5.245195 s"
"WRITE";"88.00354";"";"524619494";"5.246195 s"
"WRITE";"88.00354";"";"524719493";"5.247195 s"
"WRITE";"88.00354";"";"524819492";"5.248195 s"
"WRITE";"88.00354";"";"524919491";"5.249195 s"
"WRITE";"88.00354";"";"525019680";"5.250197 s"
"WRITE";"0.0";"";"525118924";"5.251189 s"
"WRITE";"88.00354";"";"525219488";"5.252195 s"
"WRITE";"88.00354";"";"525319487";"5.253195 s"
"WRITE";"88.00659";"";"525419486";"5.254195 s"
"WRITE";"88.00354";"";"525519485";"5.255195 s"
"WRITE";"88.00354";"";"525619484";"5.256195 s"
"WRITE";"88.00354";"";"525719483";"5.257195 s"
"WRITE";"88.00354";"";"525819482";"5.258195 s"
"WRITE";"88.00354";"";"525919481";"5.259195 s"
"WRITE";"88.00354";"";"526019480";"5.260195 s"
"WRITE";"88.00354";"";"526119479";"5.261195 s"
"WRITE";"88.00354";"";"526219478";"5.262195 s"
"WRITE";"88.00354";"";"526319477";"5.263195 s"
"WRITE";"88.00354";"";"526419476";"5.264195 s"
"WRITE";"88.00354";"";"526519475";"5.265195 s"
"WRITE";"88.00659";"";"526619474";"5.266195 s"
"WRITE";"88.00354";"";"526719621";"5.267196 s"
"WRITE";"88.00354";"";"526819472";"5.268195 s"
"WRITE";"88.00354";"";"526919471";"5.269195 s"
"WRITE";"88.00354";"";"527019470";"5.270195 s"
"WRITE";"88.00354";"";"527119499";"5.271195 s"
"WRITE";"88.00354";"";"527219468";"5.272195 s"
"WRITE";"88.00354";"";"527319467";"5.273195 s"
"WRITE";"0.0";"";"527418901";"5.274189 s"
"WRITE";"88.00354";"";"527519465";"5.275195 s"
"WRITE";"88.00354";"";"527619464";"5.276195 s"
"WRITE";"88.00354";"";"527719463";"5.277195 s"
"WRITE";"88.00354";"";"527819462";"5.278195 s"
"WRITE";"88.00659";"";"527919461";"5.279195 s"
"WRITE";"88.00354";"";"528019460";"5.280195 s"
"WRITE";"88.00354";"";"528119459";"5.281195 s"
"WRITE";"88.00354";"";"528219458";"5.282195 s"
"WRITE";"88.00354";"";"528319457";"5.283195 s"
"WRITE";"88.00354";"";"528419646";"5.284196 s"
"WRITE";"88.00354";"";"528519455";"5.285195 s"
"WRITE";"88.00354";"";"528619454";"5.286195 s"
"WRITE";"88.00354";"";"528719453";"5.287195 s"
"WRITE";"88.00354";"";"528819452";"5.288195 s"
"WRITE";"88.00354";"";"528919451";"5.289195 s"
"WRITE";"88.00354";"";"529019450";"5.290195 s"
"WRITE";"0.0";"";"529118884";"5.291189 s"
"WRITE";"88.00659";"";"529219448";"5.292194 s"
"WRITE";"88.00354";"";"529319447";"5.293194 s"
"WRITE";"88.00354";"";"529419446";"5.294194 s"
"WRITE";"88.00354";"";"529519445";"5.295194 s"
"WRITE";"88.00354";"";"529619444";"5.296194 s"
"WRITE";"88.00354";"";"529719427";"5.297194 s"
"WRITE";"88.00354";"";"529819445";"5.298194 s"
"WRITE";"88.00354";"";"529919443";"5.299194 s"
"WRITE";"88.00354";"";"530019442";"5.300194 s"
"WRITE";"88.00354";"";"530119589";"5.301196 s"
"WRITE";"88.00354";"";"530219440";"5.302194 s"
"WRITE";"88.00354";"";"530319439";"5.303194 s"
"WRITE";"0.0";"";"530418873";"5.304189 s"
"WRITE";"88.00354";"";"530519467";"5.305195 s"
"WRITE";"88.00659";"";"530619436";"5.306194 s"
"WRITE";"88.00354";"";"530719435";"5.307194 s"
"WRITE";"88.00354";"";"530819434";"5.308194 s"
"WRITE";"88.00354";"";"530919433";"5.309194 s"
"WRITE";"88.00354";"";"531019432";"5.310194 s"
"WRITE";"88.00354";"";"531119431";"5.311194 s"
"WRITE";"88.00354";"";"531219430";"5.312194 s"
"WRITE";"88.00354";"";"531319429";"5.313194 s"
"WRITE";"88.00354";"";"531419428";"5.314194 s"
"WRITE";"88.00354";"";"531519428";"5.315194 s"
"WRITE";"88.00354";"";"531619426";"5.316194 s"
"WRITE";"0.0";"";"531718860";"5.317189 s"
"WRITE";"88.00354";"";"531819614";"5.318196 s"
"WRITE";"88.00659";"";"531919423";"5.319194 s"
"WRITE";"88.00354";"";"532019422";"5.320194 s"
"WRITE";"88.00354";"";"532119421";"5.321194 s"
"WRITE";"88.00354";"";"532219420";"5.322194 s"
"WRITE";"88.00354";"";"532319419";"5.323194 s"
"WRITE";"88.00354";"";"532419418";"5.324194 s"
"WRITE";"88.00354";"";"532519417";"5.325194 s"
"WRITE";"88.00354";"";"532619416";"5.326194 s"
"WRITE";"88.00354";"";"532719415";"5.327194 s"
"WRITE";"88.00354";"";"532819414";"5.328194 s"
"WRITE";"88.00354";"";"532919413";"5.329194 s"
"WRITE";"88.00354";"";"533019412";"5.330194 s"
"WRITE";"88.00659";"";"533119411";"5.331194 s"
"WRITE";"0.0";"";"533218846";"5.332188 s"
"WRITE";"88.00354";"";"533319409";"5.333194 s"
"WRITE";"88.00354";"";"533419408";"5.334194 s"
"WRITE";"88.00354";"";"533519555";"5.335196 s"
"WRITE";"88.00354";"";"533619406";"5.336194 s"
"WRITE";"88.00354";"";"533719405";"5.337194 s"
"WRITE";"88.00354";"";"533819404";"5.338194 s"
"WRITE";"88.00354";"";"533919433";"5.339194 s"
"WRITE";"88.00354";"";"534019402";"5.340194 s"
"WRITE";"88.00354";"";"534119401";"5.341194 s"
"WRITE";"88.00354";"";"534219400";"5.342194 s"
"WRITE";"88.00354";"";"534319399";"5.343194 s"
"WRITE";"88.00659";"";"534419398";"5.344194 s"
"WRITE";"88.00354";"";"534519397";"5.345194 s"
"WRITE";"88.00354";"";"534619396";"5.346194 s"
"WRITE";"0.0";"";"534718830";"5.347188 s"
"WRITE";"88.00354";"";"534819394";"5.348194 s"
"WRITE";"88.00354";"";"534919394";"5.349194 s"
"WRITE";"88.00354";"";"535019392";"5.350194 s"
"WRITE";"88.00354";"";"535119391";"5.351194 s"
"WRITE";"88.00354";"";"535219580";"5.352196 s"
"WRITE";"88.00354";"";"535319389";"5.353194 s"
"WRITE";"88.00354";"";"535419388";"5.354194 s"
"WRITE";"88.00354";"";"535519387";"5.355194 s"
"WRITE";"88.00354";"";"535619386";"5.356194 s"
"WRITE";"88.00659";"";"535719385";"5.357194 s"
"WRITE";"88.00354";"";"535819384";"5.358194 s"
"WRITE";"88.00354";"";"535919383";"5.359194 s"
"WRITE";"88.00354";"";"536019382";"5.360194 s"
"WRITE";"88.00354";"";"536119381";"5.361194 s"
"WRITE";"88.00354";"";"536219380";"5.362194 s"
"WRITE";"88.00354";"";"536319379";"5.363194 s"
"WRITE";"0.0";"";"536418813";"5.364188 s"
"WRITE";"88.00354";"";"536519377";"5.365194 s"
"WRITE";"88.00354";"";"536619377";"5.366194 s"
"WRITE";"88.00354";"";"536719375";"5.367194 s"
"WRITE";"88.00354";"";"536819374";"5.368194 s"
"WRITE";"88.00354";"";"536919521";"5.369195 s"
"WRITE";"88.00354";"";"537019372";"5.370194 s"
"WRITE";"88.00659";"";"537119371";"5.371194 s"
"WRITE";"88.00354";"";"537219368";"5.372194 s"
"WRITE";"88.00049";"";"537319397";"5.373194 s"
"WRITE";"88.00659";"";"537419366";"5.374194 s"
"WRITE";"88.00049";"";"537519365";"5.375194 s"
"WRITE";"88.00659";"";"537619364";"5.376194 s"
"WRITE";"88.00659";"";"537719363";"5.377194 s"
"WRITE";"88.00049";"";"537819362";"5.378194 s"
"WRITE";"0.0";"";"537918796";"5.379188 s"
"WRITE";"88.00659";"";"538019360";"5.380194 s"
"WRITE";"88.00049";"";"538119359";"5.381194 s"
"WRITE";"88.00659";"";"538219358";"5.382194 s"
